model,disease,fold_id,uf,date,horizon_weeks,origin_date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95,observed_value,wis,dispersion,overprediction,underprediction,ae_median,coverage_50,coverage_80,coverage_90,coverage_95
hierarchical_climatological,dengue,1,AC,2022-10-09,16,2022-06-19,2.4333147202197516,3.545389772217008,5.854462224918457,8.694283428726276,18.550632088512458,76.72952964481142,176.51768548341747,860.5264447733665,964.4547615443936,31,23.822090390283734,23.822090390283734,0.0,0.0,12.449367911487542,True,True,True,True
hierarchical_climatological,dengue,1,AC,2022-10-16,17,2022-06-19,3.169706859695447,4.811881300876211,6.182018952495741,10.218149889849903,23.218440321905224,98.14009326762671,222.9483098762283,836.4767789981796,996.0986674737103,38,26.100969705795645,26.100969705795645,0.0,0.0,14.781559678094776,True,True,True,True
hierarchical_climatological,dengue,1,AC,2022-10-23,18,2022-06-19,4.050875448366971,5.321630147322002,7.116891723735397,11.58116388792753,27.373306317509115,117.61705392861472,302.363018306436,704.4027324916507,988.3425524854779,43,27.424062011740336,27.424062011740336,0.0,0.0,15.626693682490885,True,True,True,True
hierarchical_climatological,dengue,1,AC,2022-10-30,19,2022-06-19,4.857788083022579,5.718742793669204,7.559835322812403,12.347614376793736,33.60246983655918,149.44514826859287,348.41328581848154,692.2849405198453,940.1851059327428,35,28.171108097064206,28.171108097064206,0.0,0.0,1.3975301634408197,True,True,True,True
hierarchical_climatological,dengue,1,AC,2022-11-06,20,2022-06-19,5.65898605380188,6.590462755308731,8.01015874870835,13.388651232758097,38.37607205854471,198.48721597297262,425.5166728427444,737.3202812553061,906.9161323592136,40,32.867816921737784,32.867816921737784,0.0,0.0,1.6239279414552925,True,True,True,True
hierarchical_climatological,dengue,1,AC,2022-11-13,21,2022-06-19,6.238703424862526,7.049965126280184,8.920087276583903,16.758624422649564,43.79097893083449,206.67950965640065,465.9245906783672,737.9423331627606,952.9544795422257,30,35.61970531528699,35.61970531528699,0.0,0.0,13.790978930834491,True,True,True,True
hierarchical_climatological,dengue,1,AC,2022-11-20,22,2022-06-19,6.494475076825584,7.972502617023763,9.884739500673076,19.391240986832493,53.15217836355944,220.19822290432722,522.9875781581541,806.3055659081391,997.1131527638235,20,40.61560858525161,40.61560858525161,0.0,0.0,33.15217836355944,True,True,True,True
hierarchical_climatological,dengue,1,AC,2022-11-27,23,2022-06-19,6.952199201071154,8.681842626564727,11.820909011431832,22.477945088864796,65.8726586875125,225.72642055604118,529.7004382880216,801.1542315011799,1052.134906641414,30,41.39768628176636,41.39768628176636,0.0,0.0,35.8726586875125,True,True,True,True
hierarchical_climatological,dengue,1,AC,2022-12-04,24,2022-06-19,7.71255907424771,9.133861661768856,12.686309199067113,23.62215322623658,79.03249951201133,219.07743827916448,531.2911346816286,801.2439539130733,1020.7281902945023,12,46.995535863526456,44.26032199123675,2.7352138722897097,0.0,67.03249951201133,False,False,True,True
hierarchical_climatological,dengue,1,AC,2022-12-11,25,2022-06-19,6.766808057870145,9.538800788926475,13.41831475561234,21.923996732398496,78.52385751599246,195.7535204292798,533.9080848530493,762.540297690289,1078.6504568268638,12,45.457280943169785,42.936767279167384,2.520513664002408,0.0,66.52385751599246,False,False,True,True
hierarchical_climatological,dengue,1,AC,2022-12-18,26,2022-06-19,9.047465860966781,11.081984031085891,13.56392899740282,22.648443164512763,81.29188897310607,185.2941952510388,491.7132824724038,750.6340411615205,1120.0560396293135,13,43.908334937406806,41.63891890142557,2.2694160359812408,0.0,68.29188897310607,False,False,True,True
hierarchical_climatological,dengue,1,AC,2022-12-25,27,2022-06-19,9.07630209788801,11.675928082911591,14.341056293575727,24.658703953413124,84.10064584423283,215.708604678345,500.47519200951865,889.1888040509444,1262.7479268018606,44,42.58747690909881,42.58747690909881,0.0,0.0,40.10064584423283,True,True,True,True
hierarchical_climatological,dengue,1,AC,2023-01-01,28,2022-06-19,11.997432781649255,13.593620775479481,16.504637953335223,40.52736165211853,95.42762636634443,317.7008682362666,636.1453845729976,1264.3572765669705,1602.2150507821918,133,56.07494696987092,56.07494696987092,0.0,0.0,37.57237363365557,True,True,True,True
hierarchical_climatological,dengue,1,AC,2023-01-08,29,2022-06-19,14.722541091085878,17.88554783759166,25.47696502391352,53.88139021170586,115.58159782257523,336.43293747824475,734.3102479628574,1198.3279805234008,1641.3658342656938,127,54.870804480643805,54.870804480643805,0.0,0.0,11.418402177424767,True,True,True,True
hierarchical_climatological,dengue,1,AC,2023-01-15,30,2022-06-19,13.625501104178245,17.871237234685637,26.204979832463057,53.19129694184576,124.23345500620096,342.6644531221292,774.2490281969165,1231.8434114251093,1636.6835541980029,155,58.629116981173894,58.629116981173894,0.0,0.0,30.766544993799045,True,True,True,True
hierarchical_climatological,dengue,1,AC,2023-01-22,31,2022-06-19,13.717054092236873,18.18105607123595,30.853981983443703,55.63870460474951,126.11631679575311,348.0438360551744,836.767117553572,1245.8926791448039,1602.9114088579938,180,62.6110840099033,62.6110840099033,0.0,0.0,53.88368320424689,True,True,True,True
hierarchical_climatological,dengue,1,AC,2023-01-29,32,2022-06-19,15.682998482838117,20.607504250383442,34.499133477728314,58.14666116107667,127.37051502605064,347.03145845851583,838.1495359520037,1274.3782677298798,1627.9513425477635,191,63.86582862985776,63.86582862985776,0.0,0.0,63.62948497394936,True,True,True,True
hierarchical_climatological,dengue,1,AC,2023-02-05,33,2022-06-19,15.092181487869157,19.010565222755815,31.78414426853898,56.93694848384957,117.97895568633786,277.0089094335656,831.4185794228284,1274.3782677298798,1602.2249544296449,196,61.43081341301992,61.43081341301992,0.0,0.0,78.02104431366214,True,True,True,True
hierarchical_climatological,dengue,1,AC,2023-02-12,34,2022-06-19,15.092181487869157,18.996666198645677,27.739211063382864,55.36381402118138,108.4779753927854,239.7378774631384,814.6292335994614,1291.6846450239846,1611.8468736112436,204,61.354843702679055,61.354843702679055,0.0,0.0,95.5220246072146,True,True,True,True
hierarchical_climatological,dengue,1,AC,2023-02-19,35,2022-06-19,15.940942459334005,18.921074219881493,28.08044658446061,52.39363318412319,105.02896761088554,235.22512763099536,687.0247193326953,1191.4363011027483,1581.2710578932267,192,56.18818473579764,56.18818473579764,0.0,0.0,86.97103238911446,True,True,True,True
hierarchical_climatological,dengue,1,AC,2023-02-26,36,2022-06-19,17.44404105156989,20.617558256548293,25.931257916799005,51.38794514271546,92.34281167456132,218.0845733462772,605.6222212492665,1018.7081853219412,1546.5861951122945,257,68.67119097897047,60.023318389254285,0.0,8.647872589716176,164.65718832543868,False,True,True,True
hierarchical_climatological,dengue,1,AC,2023-03-05,37,2022-06-19,17.327898375967926,19.62515332456034,25.81448859912516,47.39709583948122,85.40717839218523,200.03470586849238,571.6514392270823,887.2201629381145,1390.9756748780958,231,60.93905497748764,54.05787850381929,0.0,6.88117647366836,145.59282160781476,False,True,True,True
hierarchical_climatological,dengue,1,AC,2023-03-12,38,2022-06-19,17.327898375967926,20.221558203967312,25.685544889157494,41.11132097611405,76.83783068030456,165.15148221322286,502.81892783190125,699.2389561101085,1186.9264383580626,288,82.2986254322302,54.99895481294638,0.0,27.29967061928381,211.16216931969544,False,True,True,True
hierarchical_climatological,dengue,1,AC,2023-03-19,39,2022-06-19,17.327898375967926,20.1125330716628,24.586754240081095,40.68105181071869,68.73204890842852,159.6858463254436,458.174797198577,645.9915087937475,978.952001375607,231,62.4205963346596,46.573006629202624,0.0,15.847589705456976,162.2679510915715,False,True,True,True
hierarchical_climatological,dengue,1,AC,2023-03-26,40,2022-06-19,17.653590499304507,20.174411297108932,23.2110912061882,37.015784383237886,62.56791595521246,151.57020008650488,429.3804196012713,610.6982242562989,763.500746299286,197,51.127499609816226,41.03198851792841,0.0,10.095511091887804,134.43208404478753,False,True,True,True
hierarchical_climatological,dengue,1,AC,2023-04-02,41,2022-06-19,14.798481258181903,19.407865457949157,21.866697383717465,33.88113745983262,60.30905760619396,130.61820716809498,368.21955099134976,529.8711043477621,686.1084102396735,177,45.74505044125884,35.43798536750218,0.0,10.30706507375667,116.69094239380604,False,True,True,True
hierarchical_climatological,dengue,1,AC,2023-04-09,42,2022-06-19,11.886072669038978,13.961230632824353,19.958150019065158,30.009360885849446,56.14158136091125,109.11399678258108,310.5950752713759,458.3396958838979,610.0110690653527,198,54.62824715751972,34.875801998093294,0.0,19.752445159426426,141.85841863908874,False,True,True,True
hierarchical_climatological,dengue,1,AC,2023-04-16,43,2022-06-19,10.595462745924543,13.08049179319823,15.971897475930229,28.922638496476644,56.3257308486995,93.8775657696454,245.02287562257175,419.4548042381288,544.3773916566522,203,56.72592495199464,32.47649512302696,0.0,24.24942982896769,146.6742691513005,False,True,True,True
hierarchical_climatological,dengue,1,AC,2023-04-23,44,2022-06-19,8.44974262994001,11.204104570820487,15.063773621906254,27.208866423460403,53.56448686652796,92.49272790809997,198.3287386066515,376.55518656901353,497.76650454750546,126,29.971769705804277,22.52570924093761,0.0,7.446060464866674,72.43551313347204,False,True,True,True
hierarchical_climatological,dengue,1,AC,2023-04-30,45,2022-06-19,8.004725727020654,9.564844261083286,13.807895234455819,22.166904185738325,50.62557208871673,89.52756990119883,165.74895989308718,319.15090806367874,460.2013318371756,134,32.21736339823438,22.334601154056344,0.0,9.882762244178037,83.37442791128328,False,True,True,True
hierarchical_climatological,dengue,1,AC,2023-05-07,46,2022-06-19,7.203153629306942,8.646479133226071,11.617721522034216,21.13130397936807,47.283022142134996,85.57137396881623,150.31061660718612,254.57087741369202,402.57317786940706,87,16.321531663559842,16.004059212185673,0.0,0.3174724513741707,39.716977857865004,False,True,True,True
hierarchical_climatological,dengue,1,AC,2023-05-14,47,2022-06-19,7.7941045008165775,9.141667451295376,11.306748226716858,21.09681355475298,41.15020967287536,82.38676370676488,141.9898732511733,229.36248454944158,320.6209109861835,103,21.94680944761945,17.366090271344984,0.0,4.580719176274471,61.84979032712464,False,True,True,True
hierarchical_climatological,dengue,1,AC,2023-05-21,48,2022-06-19,5.820678109523967,8.178931335289679,10.79841333645267,17.286488950769545,36.171052376925225,77.03544808239873,135.14509638591846,216.17856020013286,289.0973715065761,77,14.50406237279105,14.50406237279105,0.0,0.0,40.828947623074775,True,True,True,True
hierarchical_climatological,dengue,1,AC,2023-05-28,49,2022-06-19,6.295482741316345,7.924264166481208,9.742069304164099,16.46771633122013,34.1045030073313,66.76543017118524,124.52832667438167,201.83849686899586,251.13068443798852,60,11.73719874908665,11.73719874908665,0.0,0.0,25.895496992668697,True,True,True,True
hierarchical_climatological,dengue,1,AC,2023-06-04,50,2022-06-19,4.675980477420082,6.7823225469414785,9.123418028908226,14.446058241451622,29.41707586431506,56.687496185245244,108.5193129288931,172.31163863386502,233.9342936614614,60,11.802630776109185,11.066518817274796,0.0,0.7361119588343902,30.58292413568494,False,True,True,True
hierarchical_climatological,dengue,1,AC,2023-06-11,51,2022-06-19,4.664442002714211,7.6233421627072575,8.957699087876795,13.774176568475408,25.121207746088746,50.16107190556603,102.40329021346254,161.32362801358542,219.5145844744086,27,7.208210428471806,7.208210428471806,0.0,0.0,1.8787922539112536,True,True,True,True
hierarchical_climatological,dengue,1,AC,2023-06-18,52,2022-06-19,4.611651137366949,7.5010942756450865,8.718605033312427,12.918540378937076,24.2449408807159,44.07939488995137,96.46894144928997,154.00566820422077,219.85677839139674,41,8.366474157060644,8.366474157060644,0.0,0.0,16.7550591192841,True,True,True,True
hierarchical_climatological,dengue,1,AC,2023-06-25,53,2022-06-19,5.340570266155196,7.498226440138541,8.60788722033568,12.209818502127488,22.672411270113063,41.08350087484799,91.71250602309371,145.53334006256,199.2073471641735,29,6.764689320437984,6.764689320437984,0.0,0.0,6.327588729886937,True,True,True,True
hierarchical_climatological,dengue,1,AC,2023-07-02,54,2022-06-19,4.644722379488332,5.995870846918819,7.845290455633027,11.611762031116143,20.70525867642417,36.75998451500149,88.07725056391646,144.37755656267285,178.9741941420883,27,6.385542971875622,6.385542971875622,0.0,0.0,6.294741323575831,True,True,True,True
hierarchical_climatological,dengue,1,AC,2023-07-09,55,2022-06-19,4.430226165521357,5.319194834921056,6.649015293312285,10.84802361590619,18.284939168342813,34.784635316850014,92.3472171566339,128.63331806908522,186.74131668993198,37,8.18896703008115,7.69666376715893,0.0,0.49230326292221904,18.715060831657187,False,True,True,True
