model,disease,fold_id,uf,date,horizon_weeks,origin_date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95,observed_value,wis,dispersion,overprediction,underprediction,ae_median,coverage_50,coverage_80,coverage_90,coverage_95
sarimax_v2,dengue,1,AC,2022-10-09,16,2022-06-19,0.4487508149321736,3.597816538515896,7.087295761787424,17.220465438588704,37.28137762318373,70.1600057960691,125.8660939345791,166.9410721347815,219.6179405065749,31,9.311076942298994,9.311076942298994,0.0,0.0,6.2813776231837295,True,True,True,True
sarimax_v2,dengue,1,AC,2022-10-16,17,2022-06-19,1.9282427160630193,4.983312309252853,8.776851206799105,19.953802463198613,43.427234937465045,82.4224627832281,149.68874454573148,198.7444866222282,266.10186718693785,38,10.825415824456392,10.825415824456392,0.0,0.0,5.427234937465045,True,True,True,True
sarimax_v2,dengue,1,AC,2022-10-23,18,2022-06-19,2.098236727702073,4.536036931358394,7.587907777296817,18.247274357600713,42.86589344222946,79.29244301025517,144.94861256522034,204.75115028664752,259.28697232469034,43,10.112197773006757,10.112197773006757,0.0,0.0,0.13410655777053648,True,True,True,True
sarimax_v2,dengue,1,AC,2022-10-30,19,2022-06-19,0.6540500612164668,3.575682872012185,7.61922712391413,18.17215299107393,40.402029229544226,83.14609913676041,147.11337525094746,221.84807727129552,282.55710732444135,35,11.301136025653747,11.301136025653747,0.0,0.0,5.402029229544226,True,True,True,True
sarimax_v2,dengue,1,AC,2022-11-06,20,2022-06-19,1.0541175086834251,3.951704973845534,6.9931947276621855,18.599668579716298,44.06217755626936,89.7152160652071,160.96056973856338,216.3388423293787,281.5214698822952,40,11.741723072825437,11.741723072825437,0.0,0.0,4.062177556269361,True,True,True,True
sarimax_v2,dengue,1,AC,2022-11-13,21,2022-06-19,1.914752708864796,5.138042865923312,8.998770737585119,20.503027655650364,47.88298208029214,98.73868697431048,171.93513591579384,233.65773079695688,326.51569597512326,30,14.29667785907558,14.29667785907558,0.0,0.0,17.882982080292138,True,True,True,True
sarimax_v2,dengue,1,AC,2022-11-20,22,2022-06-19,0.4099869254151804,3.5975849398588484,8.239844179873597,18.426867972513445,46.907416004418344,95.57824568170385,167.91366520223795,231.1289949670426,298.16025944944454,20,15.006502632489584,15.006502632489584,0.0,0.0,26.907416004418344,True,True,True,True
sarimax_v2,dengue,1,AC,2022-11-27,23,2022-06-19,1.5709917330379874,5.548208424926975,12.141802593752871,25.58608825960778,57.73959560662994,120.7182255188767,213.7145717726688,301.50912782008976,391.37729788157134,30,18.300736146554502,18.300736146554502,0.0,0.0,27.73959560662994,True,True,True,True
sarimax_v2,dengue,1,AC,2022-12-04,24,2022-06-19,2.7007733343671787,5.605630354244942,11.471955169411169,25.67527649783413,60.52386767330994,124.8402589505183,220.28544584862988,331.89687084291535,438.38766095814776,12,24.625897606802233,21.5869472739502,3.038950332852029,0.0,48.52386767330994,False,True,True,True
sarimax_v2,dengue,1,AC,2022-12-11,25,2022-06-19,2.7076209912308524,7.466823717935634,12.135512311743563,28.986832660477997,61.82197478615729,131.4665761117426,235.62254021241756,342.45586873551474,481.1966766674581,12,26.38081103577075,22.575845486388182,3.8049655493825694,0.0,49.82197478615729,False,False,True,True
sarimax_v2,dengue,1,AC,2022-12-18,26,2022-06-19,0.0,2.6189178321609674,7.964085105559708,20.897119042148454,48.93431014084665,105.06943859195148,186.61304445637012,264.7128263511403,389.76239634608936,13,19.47133450437884,17.716419161679184,1.7549153426996564,0.0,35.93431014084665,False,True,True,True
sarimax_v2,dengue,1,AC,2022-12-25,27,2022-06-19,0.0,0.0,0.0,6.881143041948403,21.996555696979453,47.92728583382771,97.04210683223917,150.5286437160887,205.93883217420517,44,9.698304782858573,9.698304782858573,0.0,0.0,22.003444303020547,True,True,True,True
sarimax_v2,dengue,1,AC,2023-01-01,28,2022-06-19,0.3490304417886797,4.558197716563873,10.40041909561304,26.1975549115881,60.096030494781644,118.24776247119289,218.84821804764218,323.3145097666735,425.97498477821995,133,27.03111522831926,23.75284022191768,0.0,3.278275006401581,72.90396950521836,False,True,True,True
sarimax_v2,dengue,1,AC,2023-01-08,29,2022-06-19,0.4790572117130584,4.51817283936621,8.51451774301155,24.038351289011093,58.87211414349079,118.19495847779183,222.85257061403237,308.35113745014246,416.63875577355196,127,25.208351606521074,23.251675712697036,0.0,1.956675893824038,68.12788585650921,False,True,True,True
sarimax_v2,dengue,1,AC,2023-01-15,30,2022-06-19,1.350205472753944,4.945826636233188,10.50870485891666,27.558813485853477,62.83665529302496,132.46898638275505,242.055148904331,339.8248746823473,464.5287899779779,155,32.5151756920968,27.508283777153476,0.0,5.006891914943322,92.16334470697504,False,True,True,True
sarimax_v2,dengue,1,AC,2023-01-22,31,2022-06-19,1.5567753267962396,4.3256723573910385,9.38346013514619,24.083021648689943,56.929139330786676,124.05334548700225,217.93086212861164,323.46991680544016,418.22158696620363,180,42.15627522664815,29.723685334870865,0.0,12.432589891777278,123.07086066921332,False,True,True,True
sarimax_v2,dengue,1,AC,2023-01-29,32,2022-06-19,2.0861624316436456,4.717536087369861,9.308341065806557,26.164840295136756,58.9583254215104,124.44427919271915,226.33839640847904,315.72608666071744,420.05872822621967,191,45.52203667304895,30.731876493653203,0.0,14.790160179395745,132.0416745784896,False,True,True,True
sarimax_v2,dengue,1,AC,2023-02-05,33,2022-06-19,1.997695382334064,4.9056455604815765,11.023999859522219,26.919913928537582,60.83712730351313,136.72989445645058,229.54253768022835,341.6567511696838,479.6503156157849,196,45.541058131586254,32.36992356635304,0.0,13.171134565233205,135.1628726964869,False,True,True,True
sarimax_v2,dengue,1,AC,2023-02-12,34,2022-06-19,0.48206723001218016,4.289551277343936,9.262924472456401,25.21466134015548,58.413603982694596,120.56631880599438,224.54214411441382,312.2906649087447,506.1277675652787,204,51.0297586051701,32.48894056205775,0.0,18.54081804311236,145.5863960173054,False,True,True,True
