model,disease,fold_id,uf,date,horizon_weeks,origin_date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95,observed_value,wis,dispersion,overprediction,underprediction,ae_median,coverage_50,coverage_80,coverage_90,coverage_95
gru_wis,dengue,1,AC,2022-10-09,16,2022-06-19,13.730959090261459,17.28697992418289,21.595177604432106,31.531018067798616,51.26558250259399,89.62092852506638,150.62734483642578,202.10216157196044,265.628400795784,31,11.917266395919746,11.799262380853387,0.11800401506635912,0.0,20.265582502593993,False,True,True,True
gru_wis,dengue,1,AC,2022-10-16,17,2022-06-19,14.949188464374542,18.997832177090643,23.940406349306105,35.46677523519516,58.93903413474083,105.64776815347672,180.29293786315918,242.59451108070374,317.83825013534545,38,13.867128652284675,13.867128652284675,0.0,0.0,20.93903413474083,True,True,True,True
gru_wis,dengue,1,AC,2022-10-23,18,2022-06-19,16.11203034825325,20.680485157532694,26.302296693086625,39.55969939899445,67.26803199670792,123.74906734138489,214.75186215488435,290.12529913963317,379.64912480659484,43,16.574885020154422,16.574885020154422,0.0,0.0,24.26803199670792,True,True,True,True
gru_wis,dengue,1,AC,2022-10-30,19,2022-06-19,17.24790037174702,22.37071064640522,28.733138470773696,43.91186131568909,76.48583015174866,144.4518061040497,254.85065758262635,345.83429644622805,452.36381247421264,35,23.21168702053147,21.231273394822786,1.9804136257086862,0.0,41.48583015174866,False,True,True,True
gru_wis,dengue,1,AC,2022-11-06,20,2022-06-19,18.312840539488793,23.998121761775018,31.130444853982926,48.36873188467026,86.32828535936356,167.30934790851592,300.2081856506348,409.43531211044314,535.5777914021302,40,26.75095243088402,24.891234234290625,1.8597181965933913,0.0,46.32828535936356,False,True,True,True
gru_wis,dengue,1,AC,2022-11-13,21,2022-06-19,19.27672516615391,25.518797954745292,33.43505874114037,52.8325425328064,96.61004591320038,191.96194035427092,350.2268839079285,480.18111430038454,628.4159459017944,30,36.443500564058866,30.606255836515135,5.837244727543726,0.0,66.61004591320038,False,False,True,True
gru_wis,dengue,1,AC,2022-11-20,22,2022-06-19,20.122018901863097,26.898319678068162,35.58583004631043,57.15976510030747,106.94720227870941,217.33838139160156,402.4254993064117,554.4014829299927,726.23717709198,20,49.77693177379704,36.495613167897226,13.281318605899811,0.0,86.94720227870941,False,False,False,False
gru_wis,dengue,1,AC,2022-11-27,23,2022-06-19,20.99648551826477,28.363067487344743,37.87718372227669,61.74719070749283,117.76237531925202,243.73128606056213,456.75496864860537,631.9269935249329,828.8402393200683,30,49.16970101493783,40.36428447498905,8.805416539948782,0.0,87.76237531925202,False,False,True,True
gru_wis,dengue,1,AC,2022-12-04,24,2022-06-19,22.04161234251976,30.070614049072265,40.470726252527236,66.75117917129516,129.14095962989808,270.4568485284424,510.17976455505374,708.5380113874817,931.2491790463257,12,72.10122040764855,47.360302226445356,24.740918181203202,0.0,117.14095962989808,False,False,False,False
gru_wis,dengue,1,AC,2022-12-11,25,2022-06-19,23.127118943872453,31.843887487545015,43.15580459897041,71.89389432525635,140.64634601028442,296.79123684654235,561.8335920613098,782.960091670227,1032.3117767022704,12,79.38253764231908,52.26682534106482,27.115712301254273,0.0,128.64634601028442,False,False,False,False
gru_wis,dengue,1,AC,2022-12-18,26,2022-06-19,24.488021450037955,33.98146099230766,46.31270014925957,77.69848832323075,152.94318434322358,323.56156864997865,612.7082001286316,856.1422777154542,1131.2632588650513,13,86.0744455416899,57.0787408939486,28.99570464774132,0.0,139.94318434322358,False,False,False,False
gru_wis,dengue,1,AC,2022-12-25,27,2022-06-19,26.378283902683258,36.814523628501895,50.371090346040724,84.90026837669373,167.44139248409272,353.70544463775633,668.5449814346314,935.9172393861389,1239.6832058547973,44,69.62188821679783,59.11714183396795,10.504746382829879,0.0,123.44139248409272,False,False,True,True
gru_wis,dengue,1,AC,2023-01-01,28,2022-06-19,29.093775439567565,40.765611533117294,55.8774377665329,94.25310487478257,185.36667693145753,388.5787849658203,730.0935190708923,1022.9425435079957,1358.8144548706055,133,55.45294004520978,55.45294004520978,0.0,0.0,52.36667693145753,True,True,True,True
gru_wis,dengue,1,AC,2023-01-08,29,2022-06-19,31.756740528059005,44.610990418539046,61.17700133176803,103.02023735355377,201.30842863449098,416.98376820236206,775.5942321606445,1086.3360372532654,1447.5879107171631,127,61.015300379733134,61.015300379733134,0.0,0.0,74.30842863449098,True,True,True,True
gru_wis,dengue,1,AC,2023-01-15,30,2022-06-19,34.37225992695809,48.32408481940269,66.20104467189789,111.03442500452041,214.947173001709,438.7474416618347,806.9185025738525,1129.7014727783203,1510.2868774795531,155,61.5422936204754,61.5422936204754,0.0,0.0,59.94717300170899,True,True,True,True
gru_wis,dengue,1,AC,2023-01-22,31,2022-06-19,36.89425894360542,51.82364226808548,70.83299124893189,118.0906369083023,225.8597401261139,453.06543141197204,822.3573993530273,1149.9966413278198,1542.8992162307738,180,60.97439630767776,60.97439630767776,0.0,0.0,45.859740126113905,True,True,True,True
gru_wis,dengue,1,AC,2023-01-29,32,2022-06-19,38.9657057334137,54.55382382511139,74.22943551670075,122.53261681274414,230.1910538269043,451.32316182174685,805.7264708990479,1126.0593023895265,1522.8880112411498,191,59.025821837744815,59.025821837744815,0.0,0.0,39.191053826904295,True,True,True,True
gru_wis,dengue,1,AC,2023-02-05,33,2022-06-19,40.60427696110725,56.528076128082276,76.39268476272584,124.38536869239807,228.66760872276305,437.1500630401611,766.8672682200622,1071.80841872818,1464.4915672439574,196,55.54080792914047,55.54080792914047,0.0,0.0,32.66760872276305,True,True,True,True
gru_wis,dengue,1,AC,2023-02-12,34,2022-06-19,41.68355249791146,57.60915736816406,77.24780230098725,123.8916844004631,222.7650823783493,415.515096097641,716.8696851901245,1002.239954796753,1384.2311329385375,204,50.45462484107288,50.45462484107288,0.0,0.0,18.76508237834929,True,True,True,True
gru_wis,dengue,1,AC,2023-02-19,35,2022-06-19,41.87502392323494,57.33785463057518,76.20986566560745,120.27374889038086,211.40394846473694,384.8880277832794,653.9351075889588,915.3881016270446,1279.0224333709716,192,46.102059051987816,46.102059051987816,0.0,0.0,19.403948464736942,True,True,True,True
gru_wis,dengue,1,AC,2023-02-26,36,2022-06-19,41.214922338953016,55.80283964987755,73.43283614021301,113.8338084677124,195.36963774925232,347.52164013061525,583.4088852635193,818.7134232609558,1159.7376748535157,257,45.854075988188484,45.854075988188484,0.0,0.0,61.63036225074768,True,True,True,True
gru_wis,dengue,1,AC,2023-03-05,37,2022-06-19,39.90735491346359,53.38130795725822,69.5468874492073,105.96856625793457,177.83567374225618,309.752413452301,514.8459639850616,724.4174580125427,1039.5889207566834,231,40.13375093997637,40.13375093997637,0.0,0.0,53.164326257743824,True,True,True,True
gru_wis,dengue,1,AC,2023-03-12,38,2022-06-19,38.200279817676545,50.469314651470185,65.129075545578,97.71401943735123,161.02440903316497,276.2909260153198,456.5299406616211,643.9894945697022,934.5096299240113,288,46.903316749503134,44.30130030846309,0.0,2.6020164410400386,126.97559096683503,False,True,True,True
gru_wis,dengue,1,AC,2023-03-19,39,2022-06-19,36.26231713474274,47.33656576025963,60.545774280452726,89.57033945411682,145.25998407978057,246.22215440322876,404.9972757730865,572.0659922969055,837.6949761149597,231,36.166755477330845,36.166755477330845,0.0,0.0,85.74001592021943,True,True,True,True
gru_wis,dengue,1,AC,2023-03-26,40,2022-06-19,34.11793163615227,43.993928942241666,55.747552526607514,81.30627089263916,129.87743193065643,217.68386679416656,356.58810972633364,504.1350002877045,744.2169275733947,197,30.777614932384544,30.777614932384544,0.0,0.0,67.12256806934357,True,True,True,True
gru_wis,dengue,1,AC,2023-04-02,41,2022-06-19,31.840212505960466,40.59663198125839,51.024351056156156,73.55707855739594,116.08673261678696,192.81501903728486,314.7430429220581,444.92455194076535,660.555618339386,177,27.239393142662205,27.239393142662205,0.0,0.0,60.91326738321304,True,True,True,True
gru_wis,dengue,1,AC,2023-04-09,42,2022-06-19,30.194623278722762,38.14293619900703,47.624801145944595,67.99063037578583,106.09175534820557,174.35247211978913,283.0103491786194,399.32990884162905,594.7819401626587,198,33.75659933324576,28.50159313764334,0.0,5.255006195602416,91.90824465179443,False,True,True,True
